person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Income_Category,Credit_Burden_Percent
23,44000,OWN,7.0,VENTURE,A,6400,7.51,0,0.15,N,3,Medium,14.55
26,60000,RENT,0.0,VENTURE,B,9000,10.59,0,0.15,N,3,Medium,15.0
22,60000,RENT,5.0,PERSONAL,A,9000,5.99,0,0.15,N,4,Medium,15.0
26,60000,RENT,4.0,EDUCATION,C,9000,12.68,0,0.15,N,4,Medium,15.0
23,44000,MORTGAGE,4.0,EDUCATION,A,3200,7.51,0,0.07,N,4,Medium,7.27
23,60000,RENT,2.0,MEDICAL,A,9000,6.17,0,0.15,N,2,Medium,15.0
24,44000,OWN,9.0,VENTURE,C,6000,15.96,0,0.14,Y,4,Medium,13.64
23,44000,MORTGAGE,2.0,VENTURE,C,4000,15.27,0,0.09,N,2,Medium,9.09
25,44000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,6.03,0,0.16,N,3,Medium,15.91
24,44000,MORTGAGE,4.0,PERSONAL,B,11200,10.99,0,0.25,N,4,Medium,25.45
23,60000,RENT,0.0,EDUCATION,C,9000,13.61,0,0.15,N,4,Medium,15.0
22,60000,RENT,3.0,DEBTCONSOLIDATION,B,9000,11.86,0,0.15,N,4,Medium,15.0
22,60000,RENT,6.0,EDUCATION,A,9000,7.14,0,0.15,N,4,Medium,15.0
24,60000,RENT,1.0,VENTURE,B,9000,11.58,0,0.15,N,3,Medium,15.0
22,44000,MORTGAGE,2.0,PERSONAL,A,3500,5.99,0,0.08,N,2,Medium,7.95
24,44000,MORTGAGE,7.0,PERSONAL,B,10000,9.99,0,0.23,N,3,Medium,22.73
23,61041,RENT,7.0,PERSONAL,B,9000,11.36,0,0.15,N,2,Medium,14.74
22,62400,RENT,6.0,VENTURE,A,9000,8.49,0,0.14,N,3,Medium,14.42
26,64000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.03,0,0.14,N,2,Medium,14.06
25,44000,MORTGAGE,2.0,VENTURE,D,12000,14.54,0,0.27,N,2,Medium,27.27
26,44000,MORTGAGE,7.0,PERSONAL,E,10000,17.14,0,0.23,N,4,Medium,22.73
24,65000,RENT,5.0,HOMEIMPROVEMENT,A,9000,6.03,0,0.14,N,4,Medium,13.85
25,44000,MORTGAGE,5.0,VENTURE,A,4000,5.79,0,0.09,N,4,Medium,9.09
22,44000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7200,7.29,0,0.16,N,3,Medium,16.36
24,44000,MORTGAGE,8.0,EDUCATION,A,2000,5.79,0,0.05,N,3,Medium,4.55
22,65000,RENT,1.0,DEBTCONSOLIDATION,B,9000,9.91,0,0.14,N,4,Medium,13.85
24,44000,OWN,8.0,VENTURE,A,14500,7.29,0,0.33,N,2,Medium,32.95
23,59000,RENT,0.0,HOMEIMPROVEMENT,D,9000,15.28,1,0.15,N,4,Medium,15.25
26,65000,RENT,3.0,MEDICAL,B,9000,11.86,0,0.14,N,4,Medium,13.85
24,44000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10750,6.17,0,0.24,N,3,Medium,24.43
26,44000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8475,6.91,0,0.19,N,4,Medium,19.26
23,44000,MORTGAGE,0.0,MEDICAL,A,5500,6.17,0,0.13,N,4,Medium,12.5
23,69000,RENT,7.0,PERSONAL,B,9000,11.49,0,0.13,N,2,Medium,13.04
22,70000,RENT,3.0,VENTURE,C,9000,13.49,0,0.13,Y,2,Medium,12.86
23,44000,OWN,7.0,VENTURE,C,5000,13.23,0,0.11,N,2,Medium,11.36
26,72000,RENT,0.0,DEBTCONSOLIDATION,B,9000,10.74,0,0.13,N,2,High,12.5
24,38000,MORTGAGE,0.0,PERSONAL,D,2500,15.7,1,0.07,N,2,Medium,6.58
23,72000,RENT,2.0,VENTURE,C,9000,13.47,0,0.13,N,3,High,12.5
25,72500,RENT,2.0,HOMEIMPROVEMENT,B,9000,10.59,0,0.12,N,2,High,12.41
26,74000,RENT,3.0,PERSONAL,B,9000,10.0,0,0.12,N,3,High,12.16
25,44000,MORTGAGE,1.0,VENTURE,C,10000,12.87,0,0.23,Y,2,Medium,22.73
22,75000,RENT,2.0,DEBTCONSOLIDATION,B,9000,10.99,0,0.12,N,4,High,12.0
25,44000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,5000,7.4,0,0.11,N,3,Medium,11.36
23,44000,MORTGAGE,2.0,VENTURE,A,2000,7.4,0,0.05,N,4,Medium,4.55
23,69000,RENT,8.0,EDUCATION,B,9000,9.63,1,0.13,N,4,Medium,13.04
23,69000,RENT,1.0,EDUCATION,D,9000,14.09,1,0.13,Y,3,Medium,13.04
24,44000,OWN,8.0,PERSONAL,D,9000,15.31,0,0.2,Y,2,Medium,20.45
24,77496,RENT,2.0,VENTURE,C,9000,12.84,0,0.12,N,4,High,11.61
25,44000,MORTGAGE,3.0,VENTURE,A,3600,9.32,0,0.08,N,2,Medium,8.18
26,80000,RENT,3.0,VENTURE,A,9000,8.9,0,0.11,N,2,High,11.25
22,80000,RENT,3.0,DEBTCONSOLIDATION,A,9000,6.91,0,0.11,N,3,High,11.25
26,80000,RENT,0.0,VENTURE,C,9000,13.16,0,0.11,Y,2,High,11.25
26,80000,RENT,0.0,EDUCATION,C,9000,10.91,0,0.11,Y,3,High,11.25
23,80400,RENT,4.0,PERSONAL,A,9000,7.51,0,0.11,N,2,High,11.19
23,83000,RENT,7.0,DEBTCONSOLIDATION,B,9000,10.59,0,0.11,N,4,High,10.84
22,44000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,18900,10.14,0,0.43,N,2,Medium,42.95
25,84000,RENT,5.0,DEBTCONSOLIDATION,B,9000,11.36,0,0.11,N,2,High,10.71
22,38004,MORTGAGE,7.0,DEBTCONSOLIDATION,D,3600,17.27,1,0.09,N,4,Medium,9.47
23,44004,OWN,7.0,MEDICAL,A,17000,6.62,0,0.39,N,2,Medium,38.63
26,84996,RENT,0.0,MEDICAL,B,9000,11.26,0,0.11,N,2,High,10.59
24,85000,RENT,1.0,MEDICAL,C,9000,13.92,0,0.11,N,4,High,10.59
21,44004,MORTGAGE,5.0,VENTURE,B,7200,11.89,0,0.16,N,4,Medium,16.36
22,44004,MORTGAGE,0.0,PERSONAL,C,6300,12.29,0,0.14,Y,3,Medium,14.32
24,86250,RENT,1.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.1,N,2,High,10.43
25,87000,RENT,7.0,MEDICAL,C,9000,13.49,0,0.1,N,4,High,10.34
22,44160,MORTGAGE,5.0,VENTURE,C,3000,14.79,0,0.07,N,3,Medium,6.79
24,44160,OTHER,7.0,MEDICAL,C,10000,13.22,0,0.23,N,4,Medium,22.64
25,44196,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,7.51,0,0.09,N,3,Medium,9.05
25,90900,RENT,9.0,VENTURE,C,9000,13.22,0,0.1,Y,3,High,9.9
24,44208,MORTGAGE,2.0,VENTURE,A,7000,7.51,0,0.16,N,3,Medium,15.83
23,92000,RENT,7.0,EDUCATION,A,9000,6.92,0,0.1,N,2,High,9.78
24,83000,RENT,8.0,PERSONAL,D,9000,15.05,1,0.11,Y,3,High,10.84
23,44340,OWN,0.0,VENTURE,C,3000,12.98,0,0.07,Y,3,Medium,6.77
26,38340,MORTGAGE,7.0,PERSONAL,B,2500,12.18,1,0.07,N,4,Medium,6.52
23,44390,OWN,3.0,EDUCATION,B,14300,10.99,0,0.32,N,2,Medium,32.21
23,38400,MORTGAGE,2.0,DEBTCONSOLIDATION,D,15000,17.27,1,0.39,N,3,Medium,39.06
25,100000,RENT,7.0,MEDICAL,C,9000,11.34,0,0.09,Y,4,High,9.0
25,44400,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.14,N,2,Medium,13.51
25,44400,MORTGAGE,6.0,VENTURE,C,14125,12.99,0,0.32,N,2,Medium,31.81
22,110500,RENT,2.0,EDUCATION,A,9000,5.79,0,0.08,N,4,High,8.14
25,115000,RENT,2.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.08,N,3,High,7.83
23,44400,MORTGAGE,8.0,EDUCATION,C,2500,12.68,0,0.06,N,3,Medium,5.63
23,44400,MORTGAGE,3.0,EDUCATION,A,6500,7.51,0,0.15,N,4,Medium,14.64
24,133800,RENT,0.0,DEBTCONSOLIDATION,A,9000,7.9,0,0.07,N,4,High,6.73
23,140000,RENT,7.0,EDUCATION,A,9000,7.14,0,0.06,N,3,High,6.43
25,44400,OWN,1.0,PERSONAL,C,5000,12.72,0,0.11,Y,3,Medium,11.26
24,143000,RENT,7.0,VENTURE,E,9000,16.45,1,0.06,Y,4,High,6.29
24,24000,RENT,5.0,MEDICAL,B,8975,11.83,1,0.37,N,2,Low,37.4
26,33000,RENT,4.0,MEDICAL,D,8975,16.02,0,0.27,Y,3,Medium,27.2
26,44470,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.76,0,0.09,N,2,Medium,8.99
24,44475,OWN,1.0,VENTURE,B,5000,10.65,0,0.11,N,3,Medium,11.24
26,52800,RENT,4.0,VENTURE,B,8975,10.99,0,0.17,N,2,Medium,17.0
25,34600,RENT,0.0,EDUCATION,A,8950,6.17,0,0.26,N,4,Medium,25.87
23,33000,RENT,1.0,EDUCATION,C,8950,13.22,1,0.27,Y,3,Medium,27.12
23,44500,MORTGAGE,4.0,EDUCATION,B,9250,9.62,0,0.21,N,3,Medium,20.79
25,63000,RENT,3.0,MEDICAL,A,8900,7.29,0,0.14,N,3,Medium,14.13
22,44500,MORTGAGE,3.0,PERSONAL,C,15000,13.57,0,0.34,Y,4,Medium,33.71
25,19240,RENT,0.0,HOMEIMPROVEMENT,B,8875,10.65,1,0.46,N,4,Low,46.13
21,44500,OWN,6.0,EDUCATION,D,5000,13.87,0,0.11,Y,3,Medium,11.24
26,21312,RENT,0.0,PERSONAL,B,8875,10.59,1,0.42,N,2,Low,41.64
23,23000,RENT,2.0,EDUCATION,A,8875,8.9,1,0.39,N,2,Low,38.59
22,23000,RENT,1.0,DEBTCONSOLIDATION,B,8875,10.74,1,0.39,N,4,Low,38.59
24,44582,MORTGAGE,8.0,PERSONAL,A,5600,7.49,0,0.13,N,2,Medium,12.56
24,44600,MORTGAGE,5.0,MEDICAL,B,20000,11.89,0,0.45,N,4,Medium,44.84
26,24500,RENT,4.0,PERSONAL,B,8875,10.0,1,0.36,N,2,Low,36.22
21,26124,RENT,3.0,EDUCATION,D,8875,15.62,1,0.34,Y,3,Low,33.97
24,26400,RENT,4.0,MEDICAL,A,8875,6.62,1,0.34,N,4,Low,33.62
25,30000,RENT,1.0,EDUCATION,A,8875,7.51,0,0.3,N,4,Low,29.58
24,44700,OWN,8.0,MEDICAL,D,14400,15.37,0,0.32,Y,4,Medium,32.21
22,44720,MORTGAGE,6.0,PERSONAL,A,6000,7.9,0,0.13,N,2,Medium,13.42
24,62000,RENT,8.0,PERSONAL,A,8850,6.62,0,0.14,N,3,Medium,14.27
22,23800,RENT,2.0,VENTURE,A,8800,9.32,1,0.37,N,4,Low,36.97
26,44959,MORTGAGE,2.0,PERSONAL,B,10000,11.71,0,0.22,N,2,Medium,22.24
23,46744,RENT,4.0,EDUCATION,D,8800,14.96,0,0.19,Y,3,Medium,18.83
22,47000,RENT,6.0,EDUCATION,A,8800,7.49,0,0.19,N,4,Medium,18.72
22,48000,RENT,7.0,PERSONAL,A,8800,6.62,0,0.18,N,4,Medium,18.33
23,45000,MORTGAGE,4.0,EDUCATION,C,8650,14.27,0,0.19,N,2,Medium,19.22
22,60000,RENT,3.0,MEDICAL,A,8800,8.9,0,0.15,N,3,Medium,14.67
25,45000,MORTGAGE,3.0,EDUCATION,A,9000,6.62,0,0.2,N,3,Medium,20.0
23,45000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.22,N,3,Medium,22.22
22,73700,RENT,3.0,EDUCATION,F,8800,18.21,0,0.12,Y,3,High,11.94
25,75000,RENT,7.0,VENTURE,D,8800,14.59,0,0.12,N,3,High,11.73
24,108000,RENT,6.0,EDUCATION,B,8800,10.99,0,0.08,N,4,High,8.15
25,45000,MORTGAGE,4.0,VENTURE,C,10400,14.27,0,0.23,Y,2,Medium,23.11
23,44000,RENT,1.0,MEDICAL,C,5000,13.99,1,0.11,Y,2,Medium,11.36
23,44000,RENT,3.0,MEDICAL,D,5000,14.91,1,0.11,Y,2,Medium,11.36
24,50000,RENT,6.0,MEDICAL,A,5000,6.54,0,0.1,N,2,Medium,10.0
22,45000,MORTGAGE,5.0,MEDICAL,B,6500,10.65,0,0.14,N,4,Medium,14.44
24,50000,RENT,8.0,MEDICAL,B,5000,9.25,0,0.1,N,3,Medium,10.0
23,45000,MORTGAGE,7.0,VENTURE,B,14550,11.71,0,0.32,N,4,Medium,32.33
23,50000,RENT,7.0,EDUCATION,B,5000,11.86,0,0.1,N,4,Medium,10.0
22,50000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.1,N,4,Medium,10.0
24,50000,RENT,7.0,VENTURE,B,5000,11.36,0,0.1,N,4,Medium,10.0
25,45000,MORTGAGE,1.0,VENTURE,A,3000,6.62,0,0.07,N,2,Medium,6.67
23,50000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.1,N,2,Medium,10.0
23,50000,RENT,7.0,DEBTCONSOLIDATION,A,5000,7.4,0,0.1,N,2,Medium,10.0
26,45000,MORTGAGE,4.0,PERSONAL,A,11000,8.9,0,0.24,N,3,Medium,24.44
24,50000,RENT,3.0,PERSONAL,D,5000,14.74,0,0.1,Y,4,Medium,10.0
24,45000,MORTGAGE,8.0,VENTURE,A,6000,7.51,0,0.13,N,4,Medium,13.33
24,50000,RENT,2.0,EDUCATION,C,5000,11.03,0,0.1,Y,2,Medium,10.0
24,50004,RENT,5.0,PERSONAL,A,5000,7.14,0,0.1,N,3,Medium,10.0
21,50252,RENT,4.0,DEBTCONSOLIDATION,B,5000,11.46,0,0.1,N,2,Medium,9.95
23,44400,RENT,4.0,VENTURE,D,5000,16.29,1,0.11,Y,4,Medium,11.26
23,50400,RENT,3.0,VENTURE,B,5000,10.38,0,0.1,N,2,Medium,9.92
24,39000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,4150,17.58,1,0.11,Y,2,Medium,10.64
22,50433,RENT,6.0,VENTURE,B,5000,10.71,0,0.1,N,4,Medium,9.91
21,50500,RENT,0.0,MEDICAL,B,5000,10.37,0,0.1,N,3,Medium,9.9
24,50793,RENT,6.0,PERSONAL,A,5000,6.62,0,0.1,N,4,Medium,9.84
25,39000,MORTGAGE,5.0,PERSONAL,C,8500,14.65,1,0.22,N,4,Medium,21.79
22,45000,OWN,4.0,PERSONAL,A,7000,6.62,0,0.16,N,3,Medium,15.56
23,45000,MORTGAGE,6.0,MEDICAL,B,5600,11.71,0,0.12,N,3,Medium,12.44
22,21000,RENT,1.0,PERSONAL,A,8500,7.51,1,0.4,N,4,Low,40.48
26,45000,MORTGAGE,6.0,MEDICAL,C,6000,14.27,0,0.13,Y,4,Medium,13.33
24,24000,RENT,1.0,PERSONAL,A,8500,7.9,1,0.35,N,3,Low,35.42
25,45000,MORTGAGE,5.0,PERSONAL,B,3800,10.65,0,0.08,N,2,Medium,8.44
25,24000,RENT,2.0,VENTURE,B,8500,9.88,1,0.35,N,4,Low,35.42
26,24996,RENT,3.0,VENTURE,A,8500,6.91,1,0.34,N,4,Low,34.01
24,25000,RENT,0.0,VENTURE,B,8500,11.71,1,0.34,N,3,Low,34.0
23,25000,RENT,2.0,EDUCATION,A,8500,6.03,1,0.34,N,3,Low,34.0
26,25000,RENT,3.0,MEDICAL,B,8500,11.71,1,0.34,N,2,Low,34.0
25,25000,RENT,0.0,MEDICAL,C,8500,12.53,1,0.34,Y,2,Low,34.0
24,25000,RENT,0.0,HOMEIMPROVEMENT,B,8500,12.21,1,0.34,N,2,Low,34.0
24,45000,MORTGAGE,2.0,VENTURE,A,9050,6.62,0,0.2,N,4,Medium,20.11
25,25000,RENT,4.0,DEBTCONSOLIDATION,B,8500,11.26,1,0.34,N,2,Low,34.0
21,25200,RENT,3.0,MEDICAL,C,8500,13.61,1,0.34,Y,2,Low,33.73
24,45000,MORTGAGE,0.0,VENTURE,A,5000,6.62,0,0.11,N,3,Medium,11.11
25,45000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6800,6.03,0,0.15,N,2,Medium,15.11
22,45000,MORTGAGE,6.0,PERSONAL,A,5000,6.99,0,0.11,N,3,Medium,11.11
26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,6.99,0,0.18,N,2,Medium,17.78
22,27000,RENT,2.0,EDUCATION,B,8500,12.21,1,0.31,N,2,Low,31.48
21,27120,RENT,0.0,EDUCATION,A,8500,8.9,1,0.31,N,2,Low,31.34
25,28500,RENT,0.0,MEDICAL,B,8500,11.14,0,0.3,N,3,Low,29.82
22,45000,MORTGAGE,6.0,VENTURE,A,5000,7.49,0,0.11,N,4,Medium,11.11
26,28700,RENT,6.0,MEDICAL,D,8500,13.55,1,0.3,Y,3,Low,29.62
25,45000,MORTGAGE,4.0,MEDICAL,A,5800,6.99,0,0.13,N,2,Medium,12.89
23,29520,RENT,7.0,EDUCATION,D,8500,15.37,0,0.29,Y,2,Low,28.79
21,29760,RENT,1.0,DEBTCONSOLIDATION,B,8500,10.62,0,0.29,N,2,Low,28.56
23,30000,RENT,6.0,EDUCATION,C,8500,13.49,0,0.28,N,2,Low,28.33
22,45000,MORTGAGE,2.0,EDUCATION,D,8000,16.49,0,0.18,N,2,Medium,17.78
23,45000,MORTGAGE,7.0,EDUCATION,B,14000,11.49,0,0.31,N,2,Medium,31.11
25,30000,RENT,3.0,EDUCATION,C,8500,13.98,0,0.28,Y,4,Low,28.33
23,32000,RENT,0.0,MEDICAL,C,8500,13.16,0,0.27,N,4,Medium,26.56
25,45000,MORTGAGE,4.0,VENTURE,D,2000,15.62,0,0.04,Y,3,Medium,4.44
26,34000,RENT,1.0,MEDICAL,A,8500,7.88,0,0.25,N,3,Medium,25.0
22,30000,RENT,4.0,HOMEIMPROVEMENT,D,8500,15.05,1,0.28,Y,4,Low,28.33
23,45000,MORTGAGE,4.0,VENTURE,B,4725,11.99,0,0.1,N,2,Medium,10.5
25,38400,RENT,9.0,VENTURE,B,8500,10.99,0,0.22,N,2,Medium,22.14
22,40000,RENT,1.0,PERSONAL,C,8500,14.35,0,0.21,Y,2,Medium,21.25
24,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4075,5.42,0,0.09,N,3,Medium,9.06
23,34000,RENT,5.0,VENTURE,C,8500,13.92,1,0.25,N,3,Medium,25.0
26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,14125,13.99,0,0.31,Y,2,Medium,31.39
21,42000,RENT,5.0,DEBTCONSOLIDATION,A,8500,7.51,0,0.2,N,4,Medium,20.24
26,39000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,5600,16.49,1,0.14,Y,3,Medium,14.36
25,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.22,N,4,Medium,22.22
23,45000,MORTGAGE,8.0,VENTURE,B,13000,10.99,0,0.29,N,2,Medium,28.89
23,45000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.49,0,0.13,N,3,Medium,13.33
23,42000,RENT,0.0,EDUCATION,A,8500,6.92,0,0.2,N,3,Medium,20.24
22,42000,RENT,3.0,EDUCATION,B,8500,12.53,0,0.2,N,4,Medium,20.24
26,42000,RENT,0.0,MEDICAL,B,8500,11.14,0,0.2,N,4,Medium,20.24
26,42996,RENT,10.0,MEDICAL,B,8500,10.2,0,0.2,N,2,Medium,19.77
21,43000,RENT,5.0,VENTURE,D,8500,15.58,0,0.2,N,2,Medium,19.77
26,45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,0,0.11,N,2,Medium,11.11
22,44000,RENT,4.0,VENTURE,A,8500,5.42,0,0.19,N,4,Medium,19.32
24,44000,RENT,0.0,MEDICAL,A,8500,7.51,0,0.19,N,4,Medium,19.32
25,39000,RENT,2.0,VENTURE,C,8500,13.23,1,0.22,Y,4,Medium,21.79
25,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,6.62,0,0.09,N,4,Medium,8.89
25,47000,RENT,1.0,EDUCATION,A,8500,8.9,0,0.18,N,4,Medium,18.09
26,45000,MORTGAGE,9.0,VENTURE,D,10000,16.89,0,0.22,N,4,Medium,22.22
25,47000,RENT,8.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.18,N,4,Medium,18.09
24,49232,RENT,8.0,EDUCATION,A,8500,6.54,0,0.17,N,4,Medium,17.27
21,45000,MORTGAGE,5.0,MEDICAL,B,3000,10.99,0,0.07,N,4,Medium,6.67
25,44000,RENT,9.0,MEDICAL,C,8500,14.27,1,0.19,N,4,Medium,19.32
21,50000,RENT,5.0,VENTURE,B,8500,10.65,0,0.17,N,2,Medium,17.0
21,44000,RENT,5.0,DEBTCONSOLIDATION,B,8500,11.49,1,0.19,N,2,Medium,19.32
26,45000,MORTGAGE,5.0,PERSONAL,A,14650,7.49,0,0.33,N,2,Medium,32.56
25,50000,RENT,7.0,EDUCATION,E,8500,15.7,0,0.17,N,4,Medium,17.0
24,52582,RENT,5.0,MEDICAL,B,8500,10.62,0,0.16,N,2,Medium,16.17
24,45000,OWN,4.0,VENTURE,A,11000,7.49,0,0.24,N,2,Medium,24.44
24,55000,RENT,5.0,DEBTCONSOLIDATION,B,8500,9.88,0,0.15,N,2,Medium,15.45
25,55000,RENT,7.0,MEDICAL,C,8500,14.22,0,0.15,N,2,Medium,15.45
24,45000,MORTGAGE,2.0,PERSONAL,A,7200,7.29,0,0.16,N,4,Medium,16.0
26,59000,RENT,2.0,PERSONAL,B,8500,11.83,0,0.14,N,4,Medium,14.41
23,45000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7000,5.42,0,0.16,N,3,Medium,15.56
25,62500,RENT,3.0,EDUCATION,A,8500,7.88,0,0.14,N,4,Medium,13.6
21,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6250,5.42,0,0.14,N,3,Medium,13.89
25,63996,RENT,2.0,VENTURE,B,8500,11.89,0,0.13,N,4,Medium,13.28
23,65000,RENT,6.0,DEBTCONSOLIDATION,C,8500,13.35,0,0.13,Y,2,Medium,13.08
23,65000,RENT,3.0,MEDICAL,B,8500,12.21,0,0.13,N,2,Medium,13.08
25,45000,MORTGAGE,2.0,MEDICAL,A,3000,6.92,0,0.07,N,3,Medium,6.67
22,74000,RENT,6.0,VENTURE,B,8500,11.71,0,0.11,N,4,High,11.49
25,69000,RENT,5.0,HOMEIMPROVEMENT,A,8500,6.92,1,0.12,N,4,Medium,12.32
23,38500,RENT,1.0,EDUCATION,B,8450,10.62,0,0.22,N,4,Medium,21.95
24,45000,MORTGAGE,8.0,EDUCATION,A,5000,5.79,0,0.11,N,2,Medium,11.11
22,100000,RENT,2.0,EDUCATION,C,8450,12.99,0,0.08,Y,2,High,8.45
24,45000,MORTGAGE,3.0,VENTURE,C,15000,13.06,0,0.33,N,3,Medium,33.33
24,45000,MORTGAGE,8.0,MEDICAL,A,5000,5.79,0,0.11,N,3,Medium,11.11
22,25000,RENT,2.0,EDUCATION,A,8400,6.62,1,0.34,N,2,Low,33.6
22,45000,MORTGAGE,0.0,MEDICAL,A,9125,5.79,0,0.2,N,3,Medium,20.28
23,30000,RENT,0.0,MEDICAL,C,8400,14.65,0,0.28,N,3,Low,28.0
26,52000,RENT,5.0,PERSONAL,B,5000,10.59,0,0.1,N,3,Medium,9.62
23,52000,RENT,1.0,PERSONAL,A,5000,7.49,0,0.1,N,3,Medium,9.62
22,52000,RENT,1.0,VENTURE,A,5000,6.99,0,0.1,N,4,Medium,9.62
23,45000,MORTGAGE,2.0,EDUCATION,B,10000,11.11,0,0.22,N,3,Medium,22.22
24,52728,RENT,4.0,PERSONAL,A,5000,7.74,0,0.09,N,4,Medium,9.48
22,53000,RENT,6.0,EDUCATION,B,5000,9.91,0,0.09,N,2,Medium,9.43
22,53000,RENT,0.0,EDUCATION,A,5000,7.9,0,0.09,N,4,Medium,9.43
25,45000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,9.99,0,0.07,N,4,Medium,6.67
25,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4325,6.91,0,0.1,N,3,Medium,9.61
25,45000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4000,9.25,0,0.09,N,3,Medium,8.89
25,53000,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.53,0,0.09,Y,3,Medium,9.43
26,53500,RENT,1.0,PERSONAL,B,5000,12.18,0,0.09,N,3,Medium,9.35
23,53760,RENT,0.0,EDUCATION,C,5000,13.43,0,0.09,N,4,Medium,9.3
26,54000,RENT,10.0,EDUCATION,B,5000,10.0,0,0.09,N,2,Medium,9.26
25,54000,RENT,5.0,PERSONAL,B,5000,12.21,0,0.09,N,4,Medium,9.26
22,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5000,12.61,0,0.11,Y,2,Medium,11.11
24,45000,MORTGAGE,5.0,PERSONAL,A,10000,5.79,0,0.22,N,4,Medium,22.22
23,54860,RENT,0.0,PERSONAL,C,5000,14.17,0,0.09,N,4,Medium,9.11
26,54996,RENT,3.0,HOMEIMPROVEMENT,B,5000,11.86,0,0.09,N,2,Medium,9.09
26,45000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,10000,6.91,0,0.22,N,4,Medium,22.22
22,54996,RENT,0.0,EDUCATION,C,5000,12.54,0,0.09,Y,3,Medium,9.09
24,54996,RENT,0.0,HOMEIMPROVEMENT,B,5000,10.39,0,0.09,N,2,Medium,9.09
22,49000,RENT,1.0,EDUCATION,D,5000,15.62,1,0.1,Y,4,Medium,10.2
25,45000,OWN,9.0,MEDICAL,A,3000,6.17,0,0.07,N,4,Medium,6.67
22,55000,RENT,6.0,EDUCATION,A,5000,6.91,0,0.09,N,2,Medium,9.09
26,55000,RENT,3.0,VENTURE,C,5000,13.48,0,0.09,Y,4,Medium,9.09
24,55000,RENT,4.0,VENTURE,A,5000,8.0,0,0.09,N,3,Medium,9.09
21,55272,RENT,5.0,VENTURE,A,5000,5.42,0,0.09,N,3,Medium,9.05
24,56000,RENT,8.0,PERSONAL,C,5000,14.27,0,0.09,N,4,Medium,8.93
26,56000,RENT,7.0,PERSONAL,A,5000,7.91,0,0.09,N,2,Medium,8.93
22,45000,OWN,6.0,EDUCATION,A,4750,6.39,0,0.11,N,2,Medium,10.56
24,50000,RENT,1.0,HOMEIMPROVEMENT,D,5000,15.62,1,0.1,N,4,Medium,10.0
22,45000,OWN,7.0,EDUCATION,A,6000,6.76,0,0.13,N,2,Medium,13.33
22,45000,MORTGAGE,6.0,EDUCATION,A,10000,7.88,0,0.22,N,4,Medium,22.22
23,56016,RENT,4.0,EDUCATION,E,5000,15.13,0,0.09,N,3,Medium,8.93
21,45000,MORTGAGE,5.0,PERSONAL,A,4000,7.14,0,0.09,N,3,Medium,8.89
26,51000,RENT,10.0,MEDICAL,B,5000,12.42,1,0.1,N,4,Medium,9.8
24,51000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.74,1,0.1,Y,2,Medium,9.8
26,51600,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.94,1,0.1,N,2,Medium,9.69
24,57692,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.23,0,0.09,Y,3,Medium,8.67
24,57996,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.0,0,0.09,N,3,Medium,8.62
